Date,SST
2017-11-23,11.89
2017-11-23,11.89
2017-11-24,11.89
2017-11-24,11.89
2017-11-24,12
2017-11-24,12
2017-11-24,12
2017-11-24,11.89
2017-11-24,11.89
2017-11-24,11.72
2017-11-24,11.78
2017-11-24,11.89
2017-11-24,11.78
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.61
2017-11-24,11.61
2017-11-24,11.72
2017-11-24,11.72
2017-11-24,11.72
2017-11-25,11.72
2017-11-25,11.72
2017-11-25,11.72
2017-11-25,11.72
2017-11-25,11.61
2017-11-25,11.5
2017-11-25,11.5
2017-11-25,11.5
2017-11-25,11.5
2017-11-25,11.61
2017-11-25,11.72
2017-11-25,11.61
2017-11-25,11.61
2017-11-25,11.61
2017-11-25,11.61
2017-11-25,11.39
2017-11-25,11.39
2017-11-25,11.5
2017-11-25,11.39
2017-11-25,11.39
2017-11-25,11.39
2017-11-25,11.39
2017-11-25,11.5
2017-11-25,11.5
2017-11-26,11.5
2017-11-26,11.5
2017-11-26,11.5
2017-11-26,11.5
2017-11-26,11.39
2017-11-26,11.28
2017-11-26,11.22
2017-11-26,11.11
2017-11-26,11
2017-11-26,11
2017-11-26,11.39
2017-11-26,11.5
2017-11-26,11.5
2017-11-26,11.39
2017-11-26,11.39
2017-11-26,11.39
2017-11-26,11.39
2017-11-26,11.39
2017-11-26,11.28
2017-11-26,11.28
2017-11-26,11.28
2017-11-26,11.28
2017-11-26,11.28
2017-11-26,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.28
2017-11-27,11.28
2017-11-27,11.22
2017-11-27,11.22
2017-11-27,11.11
2017-11-27,11.22
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.39
2017-11-27,11.28
2017-11-27,11.28
2017-11-27,11.22
2017-11-27,11.22
2017-11-27,11.11
2017-11-28,11.11
2017-11-28,11.22
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.22
2017-11-28,11.22
2017-11-28,11
2017-11-28,11
2017-11-28,10.89
2017-11-28,11.22
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.28
2017-11-28,11.22
2017-11-28,11.22
2017-11-28,11.11
2017-11-28,11.11
2017-11-28,11.11
2017-11-28,10.89
2017-11-29,10.72
2017-11-29,10.78
2017-11-29,11
2017-11-29,11.11
2017-11-29,11.11
2017-11-29,11.11
2017-11-29,11.11
2017-11-29,11
2017-11-29,11
2017-11-29,10.89
2017-11-29,10.78
2017-11-29,10.78
2017-11-29,10.39
2017-11-29,10.78
2017-11-29,11.11
2017-11-29,11.11
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-02,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-03,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-04,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-05,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-06,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-07,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-08,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-09,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-10,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-11,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-12,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-13,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-14,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-15,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-16,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-17,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-18,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-19,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-20,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-21,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-22,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-23,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-24,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-25,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-26,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-27,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-28,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-29,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-06-30,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-01,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-02,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-03,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-04,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-05,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-06,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-07,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-08,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-09,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-10,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-11,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-12,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-13,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-14,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-15,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-16,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-17,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-18,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-19,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-20,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-21,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-22,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-23,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-24,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-25,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-26,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-27,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-28,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
2018-07-29,  
